X,Y,Vendor,Neighborhood,Address,Lat,Long,Planned_Install_Date,Original_Pole_Type,Attachment_Or_Replacement,New_Pole_Type,Pole_Identifying_Number,Intended_Commercial_Use,Spectrum,City_Reference,Requester_Email_Address,ObjectId
-7909625.41282402,5210141.56540812,ExteNet Systems,South Boston,3-27 McDonough Wy,42.327349,-71.053374,2022/09/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03627,Neutral Host,Licensed,Ext1645,ExteNetER@gmail.com,1306
-7910522.8705588,5209209.56939584,ExteNet Systems,Dorchester,253 Boston St,42.321159,-71.061436,2021/10/22 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03630,Neutral Host,Licensed,Ext1647,ExteNetER@gmail.com,1307
-7910337.96888459,5209695.43051204,ExteNet Systems,Dorchester,155 Boston St,42.324386,-71.059775,2021/07/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03631,Neutral Host,Licensed,Ext1648,ExteNetER@gmail.com,1308
-7911037.50056474,5208988.10208255,ExteNet Systems,Dorchester,4 Gene Street,42.319688,-71.066059,2022/05/27 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Extenet Exhibit X-4A),NE-MA-BSTN3N01-03633,Neutral Host,Licensed,Ext1649,ExteNetER@gmail.com,1309
-7910699.86854916,5209068.94984908,ExteNet Systems,Dorchester,9 Elder Street,42.320225,-71.063026,2021/10/26 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03634,Neutral Host,Licensed,Ext1650,ExteNetER@gmail.com,1310
-7909971.95039886,5210541.94532657,ExteNet Systems,South Boston,395 Dorchester Street,42.330008,-71.056487,2022/10/28 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03635,Neutral Host,Licensed,Ext1651,ExteNetER@gmail.com,1311
-7909476.13338687,5210864.18891849,ExteNet Systems,South Boston,8-32 Rev Richard A Burke,42.332148,-71.052033,2022/08/19 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03636,Neutral Host,Licensed,Ext1652,ExteNetER@gmail.com,1312
-7909100.20746646,5210748.08961328,ExteNet Systems,South Boston,300-304 E Eighth St,42.331377,-71.048656,2022/09/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03637,Neutral Host,Licensed,Ext1653,ExteNetER@gmail.com,1313
-7909265.62822978,5210637.26203223,ExteNet Systems,South Boston,1210-1204 Columbia Rd,42.330641,-71.050142,2022/09/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03638,Neutral Host,Licensed,Ext1654,ExteNetER@gmail.com,1314
-7909049.77973713,5211171.68578349,ExteNet Systems,South Boston,156 Dorchester Street,42.33419,-71.048203,2022/08/26 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03639,Neutral Host,Licensed,Ext1655,ExteNetER@gmail.com,1315
-7909941.67149737,5211865.02093175,ExteNet Systems,South Boston,11-95 B St,42.338794,-71.056215,2022/10/28 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03640,Neutral Host,Licensed,Ext1656,ExteNetER@gmail.com,1316
-7909523.22153148,5211682.34538657,ExteNet Systems,South Boston,200-210 D St,42.337581,-71.052456,2022/06/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03641,Neutral Host,Licensed,Ext1657,ExteNetER@gmail.com,1317
-7909766.23197988,5212066.52533188,ExteNet Systems,South Boston,11-95 B St,42.340132,-71.054639,2022/09/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03642,Neutral Host,Licensed,Ext1658,ExteNetER@gmail.com,1318
-7908420.60197517,5212968.37783209,ExteNet Systems,South Boston,415 Summer St,42.34612,-71.042551,2022/10/28 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03646,Neutral Host,Licensed,Ext1662,ExteNetER@gmail.com,1319
-7908695.78375641,5212597.86691074,ExteNet Systems,South Boston,391-403 D St,42.34366,-71.045023,2022/11/11 00:00:00+00,Tapered Round Convention Center Pole,Replacement,Convention Center Round Tapered Pole (Extenet Exhibit X-12A),NE-MA-BSTN3N01-03647,Neutral Host,Licensed,Ext1663,ExteNetER@gmail.com,1320
-7909477.0239428,5211724.96434535,ExteNet Systems,South Boston,200-210 D St,42.337864,-71.052041,2022/08/26 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03648,Neutral Host,Licensed,Ext1664,ExteNetER@gmail.com,1321
-7909114.45636128,5212142.88125841,ExteNet Systems,South Boston,320 D Street,42.340639,-71.048784,2022/08/31 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03649,Neutral Host,Licensed,Ext1665,ExteNetER@gmail.com,1322
-7914595.71676845,5213580.35505868,ExteNet Systems,Fenway / Kenmore,58 Deerfield St,42.350183,-71.098023,2023/04/28 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),NE-MA-BSTN3N01-03094,Neutral Host,Licensed,Ext1666,ExteNetER@gmail.com,1323
-7914031.6609086,5213520.85762887,ExteNet Systems,Fenway / Kenmore,583 Beacon St,42.349788,-71.092956,2023/03/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03095,Neutral Host,Licensed,Ext1667, ExteNetER@gmail.com,1324
-7909757.21510112,5213912.49315016,ExteNet Systems,Downtown / Financial District,556-624 ATLANTIC AV,42.352388,-71.054558,2021/08/27 00:00:00+00,Standard Concrete - Aeriata,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03096,Neutral Host,Licensed,Ext1668, ExteNetER@gmail.com,1325
-7910034.17799422,5213510.76569685,ExteNet Systems,Downtown / Financial District,210 SOUTH ST,42.349721,-71.057046,2023/03/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03097,Neutral Host,Licensed,Ext1669, ExteNetER@gmail.com,1326
-7908944.02622088,5213944.42722238,ExteNet Systems,South Boston,55 Northern Ave,42.3526,-71.047253,2023/03/31 00:00:00+00,Nautical - Double,Replacement,Double Nautical Light Pole with Base & Whip Antenna (Extenet X-11),NE-MA-BSTN3N01-03101,Neutral Host,Licensed,Ext1672, ExteNetER@gmail.com,1327
-7908854.41403079,5213884.32497774,ExteNet Systems,South Boston,75-85 Northern Ave,42.352201,-71.046448,2023/03/31 00:00:00+00,Nautical - Double,Replacement,Double Nautical Light Pole with Base & Whip Antenna (Extenet X-11),NE-MA-BSTN3N01-03102,Neutral Host,Licensed,Ext1673, ExteNetER@gmail.com,1328
-7908714.93070883,5213942.1677326,ExteNet Systems,South Boston,75-85 Northern Ave,42.352585,-71.045195,2022/10/31 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03103,Neutral Host,Licensed,Ext1674, ExteNetER@gmail.com,1329
-7908695.78375641,5214197.04158052,ExteNet Systems,South Boston,11 Fan Pier Boulevard,42.354277,-71.045023,2023/02/28 00:00:00+00,Nautical - Single,Replacement,Double Nautical Light Pole with Base & Whip Antenna (Extenet X-11),NE-MA-BSTN3N01-03104,Neutral Host,Licensed,Ext1675, ExteNetER@gmail.com,1330
-7908516.55937623,5213687.45137455,ExteNet Systems,South Boston,142 Northern Ave,42.350894,-71.043413,2022/12/30 00:00:00+00,Nautical - Double,Replacement,Double Nautical Light Pole with Base & Whip Antenna (Extenet X-11),NE-MA-BSTN3N01-03105,Neutral Host,Licensed,Ext1676, ExteNetER@gmail.com,1331
-7909853.84041913,5215683.79181316,ExteNet Systems,North End,107 Salem St,42.364146,-71.055426,2022/06/01 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03106,Neutral Host,Licensed,Ext1677, ExteNetER@gmail.com,1332
-7909833.58027181,5215531.77674057,ExteNet Systems,North End,216 228 Hanover St,42.363137,-71.055244,2021/11/19 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03107,Single Carrier,Licensed,Ext1678, ExteNetER@gmail.com,1333
-7911331.60665941,5215369.82085077,ExteNet Systems,Downtown / Financial District,36-38 N. Grove St. ,42.362062,-71.068701,2023/03/31 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03108,Neutral Host,Licensed,Ext1679, ExteNetER@gmail.com,1334
-7911295.31650541,5218405.4103447,Crown Castle,Charlestown,Pole #97 on St. Martin St,42.382208,-71.068375,2019/06/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Crown Castle Exhibit X-5A),ODAS_N124,Neutral Host,Licensed,Cro1680,amanda.cornwall@crowncastle.com,1335
-7912860.023268,5210482.61756125,ExteNet Systems,Roxbury,1149 Harrison Ave,42.329614,-71.082431,2022/06/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03674,Neutral Host,Licensed,Ext1681,ExteNetER@gmail.com,1336
-7912674.67631583,5210307.64799109,ExteNet Systems,Roxbury,2 Greenville St,42.328452,-71.080766,2021/11/12 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03675,Neutral Host,Licensed,Ext1682,ExteNetER@gmail.com,1337
-7912294.52025477,5210177.40165742,ExteNet Systems,Roxbury,Dudley St,42.327587,-71.077351,2021/11/12 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03676,Neutral Host,Licensed,Ext1689,ExteNetER@gmail.com,1338
-7911810.39178931,5209471.09117016,ExteNet Systems,Roxbury,494-498 Dudley St,42.322896,-71.073002,2021/09/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03678,Neutral Host,Licensed,Ext1690,ExteNetER@gmail.com,1339
-7912039.59862086,5209361.78412723,ExteNet Systems,Roxbury,137 Moreland St,42.32217,-71.075061,2022/06/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Extenet Exhibit X-4A),NE-MA-BSTN3N01-03681,Neutral Host,Licensed,Ext1691,ExteNetER@gmail.com,1340
-7912251.8848898,5209624.66517956,ExteNet Systems,Roxbury,111 Winthrop St,42.323916,-71.076968,2021/09/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03682,Single Carrier,Licensed,Ext1692,ExteNetER@gmail.com,1341
-7912233.29453484,5209770.26166212,ExteNet Systems,Roxbury,115 135 MT PLEASANT AV,42.324883,-71.076801,2021/09/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03683,Single Carrier,Licensed,Ext1693,ExteNetER@gmail.com,1342
-7912708.07216307,5212207.18939014,ExteNet Systems,South End,690 Columbus Avenue,42.341066,-71.081066,2019/09/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole (Extenet Exhibit X-2),BBX-042,Neutral Host,Licensed,Ext1696,ExteNetER@gmail.com,1343
-7914846.29694223,5212787.48837186,Verizon Wireless,Fenway / Kenmore,83 Van Ness St,42.344919,-71.100274,2020/12/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3A),499641,Single Carrier,Licensed,Ver1697,vzwexhibitx1@gmail.com,1344
-7909366.53155582,5215007.3705963,ExteNet Systems,Downtown / Financial District,"255 State St. Boston, MA",42.35965613,-71.05104843,2019/11/01 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_073,Neutral Host,Licensed,Ext1709,exteneter@gmail.com,1345
-7909629.56838061,5214093.91927721,ExteNet Systems,Downtown / Financial District,"280 Congress St, Boston, MA",42.35359242,-71.05341133,2019/08/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_078,Neutral Host,Licensed,Ext1710,exteneter@gmail.com,1346
-7917592.5487801,5213894.71857171,Verizon Wireless,Allston / Brighton,1089 Comm Ave  ,42.35227,-71.124944,2019/03/29 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),432423,Single Carrier,Licensed,Ver1725,vzwexhibitx1@gmail.com,1347
-7909937.77531519,5206711.70014521,Verizon Wireless,Dorchester,139 Freeport Street,42.304566,-71.05618,2019/05/17 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),432429,Single Carrier,Licensed,Ver1732,vzwexhibit1@gmail.com,1348
-7913502.89332733,5210614.0727296,Verizon Wireless,Roxbury,120 Roxbury Street,42.330487,-71.088206,2019/05/17 00:00:00+00,Aeriata Light Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),295433,Single Carrier,Licensed,Ver1735,vzwexhibitx1@gmail.com,1349
-7910999.54061838,5213360.44237098,Verizon Wireless,Downtown / Financial District,315 Tremont St,42.348723,-71.065718,2019/08/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),510935,Single Carrier,Licensed,Ver1767,vzwexhibitx1@gmail.com,1350
-7911022.8609385,5202964.29623262,Mobilitie,Dorchester,"299 Gallivan Blvd, Boston MA 02124",42.27966431,-71.06592749,2019/04/26 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Mobilitie Exhibit X-1),BS90XS292F,Neutral Host,Licensed,Mob1771,pbys@mobilitie.com,1351
-7910074.2530109,5214460.5088167,Mobilitie,Downtown / Financial District,"122 Devonshire St, Financial District",42.356026,-71.057406,2019/04/26 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Mobilitie Exhibit X-1),BS90XSH15E,Neutral Host,Licensed,Mob1772,pbys@mobilitie.com,1352
-7908940.01871921,5208051.10121092,Verizon Wireless,Dorchester,William T Morrissey Boulevard,42.313464,-71.047217,2019/06/21 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),320347,Single Carrier,Licensed,Ver1774,vzwexhibitx1@gmail.com,1353
-7909963.70496418,5214360.26687898,ExteNet Systems,Downtown / Financial District,100 Federal St,42.35536056,-71.05641293,2019/11/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),2HA4_079,Neutral Host,Licensed,Ext1776,exteneter@gmail.com,1354
-7910274.95092085,5214218.31301135,ExteNet Systems,Downtown / Financial District,"55 Summer St, Boston, MA",42.35441821,-71.0592089,2019/11/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_080,Neutral Host,Licensed,Ext1777,exteneter@gmail.com,1355
-7909985.35660514,5216288.85407871,Lightower,North End,"108 Charter St, Boston, MA",42.36816194,-71.05660743,2019/04/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0089,Single Carrier,Both,Lig1778,mconstantino@lightower.com,1356
-7909286.27354254,5217843.85082881,Crown Castle,Charlestown,16th Street at 3rd Avenue ,42.37848164,-71.05032746,2019/11/18 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Crown Castle X-8),ODAS_N109,Neutral Host,Licensed,Cro1782,amanda.cornwall@crowncastle.com,1357
-7909621.18268337,5217597.67307516,Crown Castle,Charlestown,9th St and 3rd ave,42.376848,-71.053336,2019/06/28 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Crown Castle X-8),ODAS_N111,Neutral Host,Licensed,Cro1785,amanda.cornwall@crowncastle.com,1358
-7909470.34477335,5217176.80297338,Crown Castle,Charlestown, 8th St. and Flagship Way Ave,42.374055,-71.051981,2019/08/28 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Crown Castle X-8),ODAS_N112,Single Carrier,Licensed,Cro1786,amanda.cornwall@crowncastle.com,1359
-7908474.14665024,5213042.33113784,Crown Castle,South Boston,425 Summer Street,42.346611,-71.043032,2019/11/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Crown Castle Exhibit X-1A),VZ-SB027,Neutral Host,Licensed,Cro1788,amanda.cornwall@crowncastle.com,1360
-7909760.27861351,5214275.54621679,ExteNet Systems,Downtown / Financial District,"110 High St, Boston, MA",42.35479815,-71.05458552,2019/05/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),BDT-042A,Neutral Host,Licensed,Ext1799,exteneter@gmail.com,1361
-7910515.50788768,5214277.98655171,ExteNet Systems,Downtown / Financial District,"505 Washington St, Boston, MA",42.35481435,-71.06136986,2020/02/28 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_081,Neutral Host,Licensed,Ext1800,exteneter@gmail.com,1362
-7910807.47219535,5213458.29686125,ExteNet Systems,Downtown / Financial District,"821 Washington St, Boston, MA",42.34937266,-71.06399262,2019/08/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_084,Neutral Host,Licensed,Ext1801,exteneter@gmail.com,1363
-7911996.95768991,5213529.26255957,ExteNet Systems,Back Bay,"St. James Ave Boston, MA 02116",42.3498438,-71.07467795,2019/11/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_086,Neutral Host,Licensed,Ext1802,exteneter@gmail.com,1364
-7911740.49205466,5213497.96100874,ExteNet Systems,Back Bay,"200 Berkeley St, Boston, MA",42.34963599,-71.07237408,2019/11/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_087,Neutral Host,Licensed,Ext1803,exteneter@gmail.com,1365
-7911361.55048924,5214317.16455797,ExteNet Systems,Beacon Hill,"4 Charles St, Boston, MA",42.35507443,-71.06896999,2022/12/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),2HA4_100,Neutral Host,Licensed,Ext1805,exteneter@gmail.com,1366
-7912990.17133747,5213301.30028581,ExteNet Systems,Back Bay,"900 Boylston St, Boston, MA",42.34833035,-71.08360014,2021/07/23 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_102,Neutral Host,Licensed,Ext1806,exteneter@gmail.com,1367
-7913669.09666668,5212627.08101978,ExteNet Systems,Fenway / Kenmore,"82 Westland Ave, Boston, MA",42.34385397,-71.08969903,2021/07/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),2HA4_105,Neutral Host,Licensed,Ext1808,exteneter@gmail.com,1368
-7913540.02839627,5212897.54134879,ExteNet Systems,Fenway / Kenmore,"12 Stoneholm St, Boston, MA",42.34564969,-71.08853959,2020/09/25 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),2HA4_107,Neutral Host,Licensed,Ext1809,exteneter@gmail.com,1369
-7912914.2191621,5212676.2091821,ExteNet Systems,Back Bay,"Cumberland St, Boston, MA",42.34418016,-71.08291785,2019/11/29 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_108,Neutral Host,Licensed,Ext1810,exteneter@gmail.com,1370
-7912293.38034319,5213541.65909283,ExteNet Systems,Back Bay,700 Boylston St,42.3499261,-71.07734076,2019/11/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_109,Neutral Host,Licensed,Ext1811,exteneter@gmail.com,1371
-7921249.17141367,5199756.72259077,Verizon Wireless,West Roxbury,"46 Rockland St, Pole on Birchwood St",42.258342,-71.157792,2020/12/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593070,Single Carrier,Licensed,Ver2307,vzwexhibitx1@gmail.com,1372
-7917681.82701172,5200254.1326014,Verizon Wireless,Hyde Park,85 Austin St,42.261649,-71.125746,2020/02/24 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553290,Single Carrier,Licensed,Ver2117,vzwexhibitx1@gmail.com,1373
-7921612.07295366,5200243.0018834,Verizon Wireless,West Roxbury,92 Stimson St,42.261575,-71.161052,2020/12/02 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593072,Single Carrier,Licensed,Ver2308,vzwexhibitx1@gmail.com,1374
-7922141.1744934,5200432.37628412,Verizon Wireless,West Roxbury,104 Salman St,42.262834,-71.165805,2020/12/04 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593073,Single Carrier,Licensed,Ver2309,vzwexhibitx1@gmail.com,1375
-7917600.22982496,5200070.92866167,Verizon Wireless,Hyde Park,74 Summer St,42.260431,-71.125013,2020/02/26 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553293,Single Carrier,Licensed,Ver2118,vzwexhibitx1@gmail.com,1376
-7912126.20518469,5208444.76879128,Verizon Wireless,Dorchester,Beauford Lane,42.316079,-71.075839,2020/10/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554210,Single Carrier,Licensed,Ver2310,vzwexhibitx1@gmail.com,1377
-7918375.23611987,5199034.34379987,Verizon Wireless,Hyde Park,225 Reservation Road,42.253539,-71.131975,2020/02/26 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553305,Single Carrier,Licensed,Ver2119,vzwexhibitx1@gmail.com,1378
-7914180.71770678,5203860.72188449,Verizon Wireless,Greater Mattapan,15 Greendale Road,42.285622,-71.094295,2020/11/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554025,Single Carrier,Licensed,Ver2311,vzwexhibitx1@gmail.com,1379
-7918144.02553749,5201803.08437002,Verizon Wireless,Roslindale,19 Grew Hill Rd,42.271946,-71.129898,2020/03/02 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),555535,Single Carrier,Licensed,Ver2120,vzwexhibitx1@gmail.com,1380
-7915020.17798685,5201948.25985664,Verizon Wireless,Greater Mattapan,182 Savannah Ave,42.272911,-71.101836,2020/03/03 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554040,Single Carrier,Licensed,Ver2121,vzwexhibitx1@gmail.com,1381
-7914776.27698252,5202610.37852657,Verizon Wireless,Greater Mattapan,44 Colorado St,42.277312,-71.099645,2020/12/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554034,Single Carrier,Licensed,Ver2312,vzwexhibitx1@gmail.com,1382
-7913211.23626146,5201965.86159523,Verizon Wireless,Greater Mattapan,19 Bluefield Terrace,42.273028,-71.085586,2020/03/05 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554048,Single Carrier,Licensed,Ver2122,vzwexhibitx1@gmail.com,1383
-7913164.25943634,5202162.94312155,Verizon Wireless,Greater Mattapan,7 Donwood Terrace,42.274338,-71.085164,2020/03/09 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554049,Single Carrier,Licensed,Ver2123,vzwexhibitx1@gmail.com,1384
-7915111.68260828,5202000.7642846,Verizon Wireless,Greater Mattapan,220 Itasca St,42.27326,-71.102658,2020/12/02 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554041,Single Carrier,Licensed,Ver2313,vzwexhibitx1@gmail.com,1385
-7912420.31127937,5201953.22444627,Verizon Wireless,Greater Mattapan,31 Standard St,42.272944,-71.078481,2020/03/10 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554056,Single Carrier,Licensed,Ver2124,vzwexhibitx1@gmail.com,1386
-7915538.59285547,5202610.52897915,Verizon Wireless,Greater Mattapan,11 Stonecrest Rd,42.277313,-71.106493,2020/12/04 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554043,Single Carrier,Licensed,Ver2314,vzwexhibitx1@gmail.com,1387
-7912305.98616233,5202038.37508507,Verizon Wireless,Greater Mattapan,53 Groveland St,42.27351,-71.077454,2020/03/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554058,Single Carrier,Licensed,Ver2125,vzwexhibitx1@gmail.com,1388
-7911612.79969316,5201827.60608377,Verizon Wireless,Greater Mattapan,33 River Street,42.272109,-71.071227,2020/03/12 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554074,Single Carrier,Licensed,Ver2126,vzwexhibitx1@gmail.com,1389
